F1VI	F	1	VI	1.3	1.98E+00	9.17E-01	7260	0.33	4.1	-0.09	4.01	0.901960784	0.917647059	1	2.3698E+00	5.76E-03	1.56E-02	1.3E+00	1.9E+00	5.8E-01

F2Ia0	F	2	Ia0	11.6	2.91E+05	3.23E+02	7580	0.26	-8.8	-0.11	-8.91	0.956862745	0.952941176	1	4.8387E-07	3.02E-04	8.21E-04	5.1E+02	7.3E+02	2.2E+02
F2Ia	F	2	Ia	9.9	2.02E+05	2.68E+02	7580	0.26	-8.4	-0.11	-8.51	0.956862745	0.952941176	1	7.2295E-07	2.95E-04	8.01E-04	4.2E+02	6.1E+02	1.9E+02
F2Ib	F	2	Ib	8.2	8.80E+03	5.61E+01	7580	0.26	-5	-0.11	-5.11	0.956862745	0.952941176	1	6.5283E-05	1.10E-03	2.98E-03	8.8E+01	1.3E+02	3.9E+01
F2II	F	2	II	6.5	8.60E+02	1.99E+01	7120	0.36	-2.5	-0.09	-2.59	0.898039216	0.91372549	1	1.1594E-03	2.27E-03	6.16E-03	2.8E+01	4.0E+01	1.2E+01
F2III	F	2	III	4.9	1.97E+01	3.01E+00	7120	0.36	1.6	-0.09	1.51	0.945098039	0.945098039	1	2.5256E-01	1.03E-02	2.79E-02	4.2E+00	6.0E+00	1.8E+00
F2IV	F	2	IV	3.2	1.49E+01	2.62E+00	7120	0.36	1.9	-0.09	1.81	0.890196078	0.901960784	1	2.5010E-01	6.70E-03	1.82E-02	3.6E+00	5.2E+00	1.6E+00
F2V	F	2	V	1.5	5.95E+00	1.65E+00	7120	0.36	2.9	-0.09	2.81	0.925490196	0.937254902	1	4.6937E-01	3.87E-03	1.05E-02	2.3E+00	3.3E+00	1.0E+00
F2VI	F	2	VI	1.3	1.64E+00	8.67E-01	7120	0.36	4.3	-0.09	4.21	0.925490196	0.937254902	1	2.8039E+00	6.09E-03	1.65E-02	1.2E+00	1.7E+00	5.3E-01

F3Ia0	F	3	Ia0	11	3.16E+05	3.54E+02	7387	0.3	-8.9	-0.1	-9	0.925490196	0.929411765	1	3.4854E-07	2.57E-04	6.98E-04	5.3E+02	7.6E+02	2.3E+02
F3Ia	F	3	Ia	9.4	1.99E+05	2.81E+02	7387	0.3	-8.4	-0.1	-8.5	0.925490196	0.929411765	1	5.9550E-07	2.63E-04	7.13E-04	4.2E+02	6.1E+02	1.9E+02
F3Ib	F	3	Ib	7.9	8.70E+03	5.87E+01	7387	0.3	-5	-0.1	-5.1	0.925490196	0.929411765	1	5.4902E-05	9.97E-04	2.71E-03	8.8E+01	1.3E+02	3.9E+01
F3II	F	3	II	6.3	7.82E+02	1.97E+01	6980	0.39	-2.4	-0.08	-2.48	0.921568627	0.929411765	1	1.1583E-03	2.20E-03	5.96E-03	2.6E+01	3.8E+01	1.2E+01
F3III	F	3	III	4.7	1.96E+01	3.12E+00	6980	0.39	1.6	-0.08	1.52	0.945098039	0.945098039	1	2.1753E-01	9.39E-03	2.55E-02	4.2E+00	6.0E+00	1.8E+00
F3IV	F	3	IV	3.1	1.63E+01	2.85E+00	6980	0.39	1.8	-0.08	1.72	0.890196078	0.901960784	1	1.8824E-01	5.90E-03	1.60E-02	3.8E+00	5.5E+00	1.7E+00
F3V	F	3	V	1.5	4.94E+00	1.57E+00	6980	0.39	3.1	-0.08	3.02	0.901960784	0.91372549	1	5.4484E-01	4.07E-03	1.10E-02	2.1E+00	3.0E+00	9.2E-01
F3VI	F	3	VI	1.2	1.49E+00	8.60E-01	6980	0.39	4.4	-0.08	4.32	0.901960784	0.91372549	1	2.6519E+00	5.52E-03	1.50E-02	1.1E+00	1.7E+00	5.1E-01

F4Ia0	F	4	Ia0	10.5	3.43E+05	3.89E+02	7193	0.34	-9	-0.09	-9.09	0.890196078	0.905882353	1	2.5074E-07	2.20E-04	5.97E-04	5.5E+02	7.9E+02	2.4E+02
F4Ia	F	4	Ia	9	1.80E+05	2.82E+02	7193	0.34	-8.3	-0.09	-8.39	0.890196078	0.905882353	1	5.6412E-07	2.47E-04	6.70E-04	4.0E+02	5.8E+02	1.8E+02
F4Ib	F	4	Ib	7.5	7.86E+03	5.89E+01	7193	0.34	-4.9	-0.09	-4.99	0.890196078	0.905882353	1	5.1593E-05	9.27E-04	2.52E-03	8.3E+01	1.2E+02	3.7E+01
F4II	F	4	II	6	7.81E+02	2.05E+01	6840	0.42	-2.4	-0.08	-2.48	0.945098039	0.945098039	1	9.7896E-04	1.98E-03	5.37E-03	2.6E+01	3.8E+01	1.2E+01
F4III	F	4	III	4.5	1.96E+01	3.25E+00	6840	0.42	1.6	-0.08	1.52	0.945098039	0.941176471	1	1.8426E-01	8.50E-03	2.31E-02	4.2E+00	6.0E+00	1.8E+00
F4IV	F	4	IV	3	1.96E+01	3.25E+00	6840	0.42	1.6	-0.08	1.52	0.917647059	0.921568627	1	1.2284E-01	4.95E-03	1.34E-02	4.2E+00	6.0E+00	1.8E+00
F4V	F	4	V	1.4	4.50E+00	1.56E+00	6840	0.42	3.2	-0.08	3.12	0.878431373	0.88627451	1	5.1836E-01	3.73E-03	1.01E-02	2.0E+00	2.9E+00	8.8E-01
F4VI	F	4	VI	1.1	1.24E+00	8.17E-01	6840	0.42	4.6	-0.08	4.52	0.878431373	0.88627451	1	2.8353E+00	5.17E-03	1.40E-02	1.0E+00	1.5E+00	4.6E-01

F5Ia0	F	5	Ia0	10	3.74E+05	4.29E+02	7000	0.39	-9.1	-0.08	-9.18	0.858823529	0.882352941	1	1.7803E-07	1.87E-04	5.07E-04	5.7E+02	8.3E+02	2.5E+02
F5Ia	F	5	Ia	8.6	1.63E+05	2.83E+02	7000	0.39	-8.2	-0.08	-8.28	0.858823529	0.882352941	1	5.3335E-07	2.32E-04	6.29E-04	3.8E+02	5.5E+02	1.7E+02
F5Ib	F	5	Ib	7.1	7.82E+03	6.20E+01	7000	0.39	-4.9	-0.08	-4.98	0.858823529	0.882352941	1	4.1875E-05	8.19E-04	2.22E-03	8.3E+01	1.2E+02	3.7E+01
F5II	F	5	II	5.7	7.83E+02	2.14E+01	6700	0.46	-2.4	-0.08	-2.48	0.968627451	0.949019608	1	8.1754E-04	1.77E-03	4.80E-03	2.6E+01	3.8E+01	1.2E+01
F5III	F	5	III	4.3	2.16E+01	3.55E+00	6700	0.46	1.5	-0.08	1.42	0.949019608	0.941176471	1	1.3510E-01	7.33E-03	1.99E-02	4.4E+00	6.3E+00	1.9E+00
F5IV	F	5	IV	2.8	2.16E+01	3.55E+00	6700	0.46	1.5	-0.08	1.42	0.945098039	0.937254902	1	8.7973E-02	4.14E-03	1.12E-02	4.4E+00	6.3E+00	1.9E+00
F5V	F	5	V	1.4	3.75E+00	1.48E+00	6700	0.46	3.4	-0.08	3.32	0.97254902	0.968627451	1	6.0704E-01	3.94E-03	1.07E-02	1.8E+00	2.6E+00	8.0E-01
F5VI	F	5	VI	1.1	1.03E+00	7.77E-01	6700	0.46	4.8	-0.08	4.72	0.97254902	0.968627451	1	3.2961E+00	5.44E-03	1.48E-02	9.5E-01	1.4E+00	4.2E-01

F6Ia0	F	6	Ia0	10	3.74E+05	4.60E+02	6760	0.44	-9.1	-0.08	-9.18	1	0.917647059	0.988235294	1.4441E-07	1.74E-04	4.73E-04	5.7E+02	8.3E+02	2.5E+02
F6Ia	F	6	Ia	8.6	1.49E+05	2.90E+02	6760	0.44	-8.1	-0.08	-8.18	1	0.917647059	0.988235294	4.9566E-07	2.26E-04	6.14E-04	3.6E+02	5.2E+02	1.6E+02
F6Ib	F	6	Ib	7.1	7.82E+03	6.64E+01	6760	0.44	-4.9	-0.08	-4.98	1	0.917647059	0.988235294	3.4090E-05	7.64E-04	2.08E-03	8.3E+01	1.2E+02	3.7E+01
F6II	F	6	II	5.7	7.86E+02	2.24E+01	6560	0.49	-2.4	-0.09	-2.49	0.992156863	0.976470588	1	7.1286E-04	1.69E-03	4.59E-03	2.6E+01	3.8E+01	1.2E+01
F6III	F	6	III	4.2	2.37E+01	3.89E+00	6560	0.49	1.4	-0.09	1.31	0.945098039	0.941176471	1	1.0029E-01	6.48E-03	1.76E-02	4.6E+00	6.6E+00	2.0E+00
F6IV	F	6	IV	2.8	1.64E+01	3.23E+00	6560	0.49	1.8	-0.09	1.71	0.945098039	0.937254902	1	1.1680E-01	4.55E-03	1.23E-02	3.8E+00	5.5E+00	1.7E+00
F6V	F	6	V	1.3	3.13E+00	1.41E+00	6560	0.49	3.6	-0.09	3.51	0.956862745	0.945098039	1	6.5187E-01	3.74E-03	1.02E-02	1.7E+00	2.4E+00	7.3E-01
F6VI	F	6	VI	1	8.62E-01	7.41E-01	6560	0.49	5	-0.09	4.91	0.956862745	0.945098039	1	3.4548E+00	5.02E-03	1.36E-02	8.7E-01	1.3E+00	3.8E-01

F7Ia0	F	7	Ia0	10	4.13E+05	5.19E+02	6520	0.5	-9.2	-0.09	-9.29	1	0.952941176	0.980392157	1.0055E-07	1.54E-04	4.19E-04	6.0E+02	8.7E+02	2.7E+02
F7Ia	F	7	Ia	8.5	1.37E+05	2.99E+02	6520	0.5	-8	-0.09	-8.09	1	0.952941176	0.980392157	4.4697E-07	2.16E-04	5.86E-04	3.5E+02	5.0E+02	1.5E+02
F7Ib	F	7	Ib	7.1	7.18E+03	6.84E+01	6520	0.5	-4.8	-0.09	-4.89	1	0.952941176	0.980392157	3.1186E-05	7.42E-04	2.01E-03	8.0E+01	1.1E+02	3.5E+01
F7II	F	7	II	5.6	7.91E+02	2.34E+01	6420	0.52	-2.4	-0.1	-2.5	1	0.980392157	0.984313725	6.1435E-04	1.58E-03	4.29E-03	2.7E+01	3.8E+01	1.2E+01
F7III	F	7	III	4.2	2.62E+01	4.26E+00	6420	0.52	1.3	-0.1	1.2	0.945098039	0.941176471	1	7.6365E-02	5.92E-03	1.61E-02	4.8E+00	6.9E+00	2.1E+00
F7IV	F	7	IV	2.7	1.25E+01	2.95E+00	6420	0.52	2.1	-0.1	2	0.941176471	0.937254902	1	1.4783E-01	4.74E-03	1.29E-02	3.3E+00	4.8E+00	1.5E+00
F7V	F	7	V	1.3	2.62E+00	1.35E+00	6420	0.52	3.8	-0.1	3.7	0.964705882	0.952941176	1	7.4271E-01	3.91E-03	1.06E-02	1.5E+00	2.2E+00	6.7E-01
F7VI	F	7	VI	1	7.91E-01	7.41E-01	6420	0.52	5.1	-0.1	5	0.964705882	0.952941176	1	3.4548E+00	5.02E-03	1.36E-02	8.4E-01	1.2E+00	3.7E-01

F8Ia0	F	8	Ia0	10	4.19E+05	5.64E+02	6280	0.56	-9.2	-0.11	-9.31	1	0.988235294	0.968627451	7.8350E-08	1.42E-04	3.86E-04	6.1E+02	8.8E+02	2.7E+02
F8Ia	F	8	Ia	8.5	1.27E+05	3.10E+02	6280	0.56	-7.9	-0.11	-8.01	1	0.988235294	0.968627451	4.0106E-07	2.08E-04	5.65E-04	3.4E+02	4.8E+02	1.5E+02
F8Ib	F	8	Ib	7.1	7.29E+03	7.43E+01	6280	0.56	-4.8	-0.11	-4.91	1	0.988235294	0.968627451	2.4331E-05	6.83E-04	1.85E-03	8.0E+01	1.2E+02	3.5E+01
F8II	F	8	II	5.6	7.29E+02	2.35E+01	6280	0.56	-2.3	-0.11	-2.41	1	0.97254902	0.960784314	6.0654E-04	1.57E-03	4.27E-03	2.5E+01	3.7E+01	1.1E+01
F8III	F	8	III	4.1	2.90E+01	4.69E+00	6280	0.56	1.2	-0.11	1.09	0.988235294	0.97254902	1	5.5865E-02	5.20E-03	1.41E-02	5.1E+00	7.3E+00	2.2E+00
F8IV	F	8	IV	2.7	1.05E+01	2.83E+00	6280	0.56	2.3	-0.11	2.19	1	0.988235294	0.992156863	1.6745E-01	4.94E-03	1.34E-02	3.1E+00	4.4E+00	1.3E+00
F8V	F	8	V	1.2	2.41E+00	1.35E+00	6280	0.56	3.9	-0.11	3.79	1	0.968627451	0.988235294	6.8558E-01	3.51E-03	9.54E-03	1.5E+00	2.1E+00	6.4E-01
F8VI	F	8	VI	1	6.65E-01	7.10E-01	6280	0.56	5.3	-0.11	5.19	1	0.968627451	0.988235294	3.9274E+00	5.24E-03	1.42E-02	7.7E-01	1.1E+00	3.4E-01

F9Ia0	F	9	Ia0	10	4.73E+05	6.54E+02	6011	0.63	-9.3	-0.14	-9.44	1	0.964705882	0.91372549	5.0251E-08	1.23E-04	3.33E-04	6.5E+02	9.3E+02	2.9E+02
F9Ia	F	9	Ia	8.5	1.30E+05	3.43E+02	6011	0.63	-7.9	-0.14	-8.04	1	0.964705882	0.91372549	2.9608E-07	1.88E-04	5.11E-04	3.4E+02	4.9E+02	1.5E+02
F9Ib	F	9	Ib	7	6.84E+03	7.86E+01	6011	0.63	-4.7	-0.14	-4.84	1	0.964705882	0.91372549	2.0263E-05	6.34E-04	1.72E-03	7.8E+01	1.1E+02	3.4E+01
F9II	F	9	II	5.6	7.39E+02	2.48E+01	6140	0.6	-2.3	-0.12	-2.42	1	0.964705882	0.937254902	5.1607E-04	1.49E-03	4.05E-03	2.6E+01	3.7E+01	1.1E+01
F9III	F	9	III	4.1	3.22E+01	5.17E+00	6140	0.6	1.1	-0.12	0.98	1	0.964705882	0.960784314	4.1705E-02	4.72E-03	1.28E-02	5.3E+00	7.7E+00	2.4E+00
F9IV	F	9	IV	2.6	8.10E+00	2.59E+00	6140	0.6	2.6	-0.12	2.48	1	0.980392157	0.976470588	2.1035E-01	5.13E-03	1.39E-02	2.7E+00	3.9E+00	1.2E+00
F9V	F	9	V	1.1	2.03E+00	1.30E+00	6140	0.6	4.1	-0.12	3.98	1	0.968627451	0.988235294	7.0378E-01	3.25E-03	8.82E-03	1.3E+00	1.9E+00	5.9E-01
F9VI	F	9	VI	0.9	6.14E-01	7.14E-01	6140	0.6	5.4	-0.12	5.28	1	0.968627451	0.988235294	3.4755E+00	4.53E-03	1.23E-02	7.4E-01	1.1E+00	3.2E-01

G0Ia0	G	0	Ia0	10	4.95E+05	7.32E+02	5743	0.7	-9.3	-0.19	-9.49	1	0.937254902	0.858823529	3.5838E-08	1.09E-04	2.97E-04	6.6E+02	9.5E+02	2.9E+02
G0Ia	G	0	Ia	6.3	1.24E+05	3.67E+02	5743	0.7	-7.8	-0.19	-7.99	1	0.937254902	0.858823529	1.7915E-07	1.18E-04	3.20E-04	3.3E+02	4.8E+02	1.5E+02
G0Ib	G	0	Ib	2.5	7.15E+03	8.81E+01	5743	0.7	-4.7	-0.19	-4.89	1	0.937254902	0.858823529	5.1391E-06	1.43E-04	3.89E-04	8.0E+01	1.1E+02	3.5E+01
G0II	G	0	II	2.1	7.84E+02	2.92E+01	5743	0.7	-2.3	-0.19	-2.49	1	0.956862745	0.91372549	1.1856E-04	3.43E-04	9.30E-04	2.6E+01	3.8E+01	1.2E+01
G0III	G	0	III	1.8	3.75E+01	6.38E+00	5743	0.7	1	-0.19	0.81	1	0.949019608	0.91372549	9.7429E-03	1.28E-03	3.47E-03	5.8E+00	8.3E+00	2.5E+00
G0IV	G	0	IV	1.4	6.25E+00	2.38E+00	6000	0.63	2.9	-0.14	2.76	1	0.97254902	0.960784314	1.4597E-01	2.45E-03	6.65E-03	2.4E+00	3.4E+00	1.0E+00
G0V	G	0	V	1.1	1.72E+00	1.25E+00	6000	0.63	4.3	-0.14	4.16	1	0.97254902	0.988235294	7.9166E-01	3.38E-03	9.17E-03	1.2E+00	1.8E+00	5.4E-01
G0VI	G	0	VI	0.9	5.20E-01	6.88E-01	6000	0.63	5.6	-0.14	5.46	1	0.97254902	0.988235294	3.8847E+00	4.70E-03	1.28E-02	6.8E-01	9.8E-01	3.0E-01

G1Ia0	G	1	Ia0	10.5	5.27E+05	8.32E+02	5474	0.78	-9.3	-0.25	-9.55	1	0.933333333	0.831372549	2.5627E-08	1.03E-04	2.79E-04	6.8E+02	9.8E+02	3.0E+02
G1Ia	G	1	Ia	6.6	1.32E+05	4.17E+02	5474	0.78	-7.8	-0.25	-8.05	1	0.933333333	0.831372549	1.2794E-07	1.10E-04	3.00E-04	3.4E+02	4.9E+02	1.5E+02
G1Ib	G	1	Ib	2.6	7.62E+03	1.00E+02	5474	0.78	-4.7	-0.25	-4.95	1	0.933333333	0.831372549	3.6547E-06	1.33E-04	3.61E-04	8.2E+01	1.2E+02	3.6E+01
G1II	G	1	II	2.2	8.35E+02	3.31E+01	5474	0.78	-2.3	-0.25	-2.55	1	0.952941176	0.890196078	8.5274E-05	3.22E-04	8.73E-04	2.7E+01	3.9E+01	1.2E+01
G1III	G	1	III	1.8	4.38E+01	7.59E+00	5474	0.78	0.9	-0.25	0.65	1	0.952941176	0.91372549	5.7866E-03	1.07E-03	2.91E-03	6.2E+00	9.0E+00	2.7E+00
G1IV	G	1	IV	1.4	6.35E+00	2.50E+00	5890	0.66	2.9	-0.16	2.74	1	0.964705882	0.956862745	1.2595E-01	2.33E-03	6.33E-03	2.4E+00	3.4E+00	1.0E+00
G1V	G	1	V	1	1.46E+00	1.19E+00	5890	0.66	4.5	-0.16	4.34	1	0.968627451	0.97254902	8.3413E-01	3.13E-03	8.49E-03	1.1E+00	1.6E+00	5.0E-01
G1VI	G	1	VI	0.9	4.40E-01	6.56E-01	5890	0.66	5.8	-0.16	5.64	1	0.968627451	0.97254902	4.4813E+00	4.93E-03	1.34E-02	6.2E-01	9.0E-01	2.8E-01

G2Ia0	G	2	Ia0	11	5.73E+05	9.59E+02	5206	0.86	-9.3	-0.35	-9.65	1	0.925490196	0.803921569	1.7531E-08	9.49E-05	2.58E-04	7.1E+02	1.0E+03	3.1E+02
G2Ia	G	2	Ia	6.9	1.31E+05	4.59E+02	5206	0.86	-7.7	-0.35	-8.05	1	0.925490196	0.803921569	1.0030E-07	1.06E-04	2.89E-04	3.4E+02	4.9E+02	1.5E+02
G2Ib	G	2	Ib	2.8	8.29E+03	1.15E+02	5206	0.86	-4.7	-0.35	-5.05	1	0.925490196	0.803921569	2.5879E-06	1.28E-04	3.47E-04	8.6E+01	1.2E+02	3.8E+01
G2II	G	2	II	2.3	9.09E+02	3.82E+01	5206	0.86	-2.3	-0.35	-2.65	1	0.945098039	0.866666667	5.7998E-05	2.96E-04	8.03E-04	2.8E+01	4.1E+01	1.3E+01
G2III	G	2	III	1.9	5.23E+01	9.16E+00	5206	0.86	0.8	-0.35	0.45	1	0.952941176	0.91372549	3.4749E-03	9.56E-04	2.59E-03	6.8E+00	9.8E+00	3.0E+00
G2IV	G	2	IV	1.4	6.48E+00	2.62E+00	5780	0.69	2.9	-0.18	2.72	1	0.956862745	0.949019608	1.0942E-01	2.22E-03	6.04E-03	2.4E+00	3.5E+00	1.1E+00
G2V	G	2	V	1	1.23E+00	1.14E+00	5780	0.69	4.7	-0.18	4.52	1	0.960784314	0.949019608	9.4877E-01	3.26E-03	8.86E-03	1.0E+00	1.5E+00	4.6E-01
G2VI	G	2	VI	0.9	3.73E-01	6.28E-01	5780	0.69	6	-0.18	5.82	1	0.960784314	0.949019608	5.1079E+00	5.15E-03	1.40E-02	5.7E-01	8.3E-01	2.5E-01

G3Ia0	G	3	Ia0	11.5	7.03E+05	1.18E+03	4937	0.94	-9.4	-0.47	-9.87	1	0.905882353	0.796078431	9.8385E-09	8.18E-05	2.22E-04	7.9E+02	1.1E+03	3.5E+02
G3Ia	G	3	Ia	7.2	1.47E+05	5.40E+02	4937	0.94	-7.7	-0.47	-8.17	1	0.905882353	0.796078431	6.4273E-08	9.58E-05	2.60E-04	3.6E+02	5.2E+02	1.6E+02
G3Ib	G	3	Ib	2.9	8.46E+03	1.30E+02	4937	0.94	-4.6	-0.47	-5.07	1	0.905882353	0.796078431	1.8554E-06	1.18E-04	3.21E-04	8.7E+01	1.2E+02	3.8E+01
G3II	G	3	II	2.4	1.11E+03	4.70E+01	4937	0.94	-2.4	-0.47	-2.87	1	0.937254902	0.843137255	3.2493E-05	2.54E-04	6.90E-04	3.1E+01	4.5E+01	1.4E+01
G3III	G	3	III	1.9	7.03E+01	1.18E+01	4937	0.94	0.6	-0.47	0.13	1	0.952941176	0.91372549	1.6255E-03	7.42E-04	2.01E-03	7.9E+00	1.1E+01	3.5E+00
G3IV	G	3	IV	1.5	6.04E+00	2.63E+00	5670	0.72	3	-0.2	2.8	1	0.933333333	0.88627451	1.1590E-01	2.43E-03	6.59E-03	2.3E+00	3.3E+00	1.0E+00
G3V	G	3	V	1	1.15E+00	1.15E+00	5670	0.72	4.8	-0.2	4.6	1	0.952941176	0.925490196	9.2423E-01	3.23E-03	8.78E-03	1.0E+00	1.5E+00	4.4E-01
G3VI	G	3	VI	0.8	3.48E-01	6.30E-01	5670	0.72	6.1	-0.2	5.9	1	0.952941176	0.925490196	4.4972E+00	4.39E-03	1.19E-02	5.5E-01	8.0E-01	2.4E-01

G4Ia0	G	4	Ia0	12	8.13E+05	1.42E+03	4669	1.03	-9.4	-0.62	-10.02	1	0.905882353	0.756862745	5.8910E-09	7.20E-05	1.95E-04	8.5E+02	1.2E+03	3.7E+02
G4Ia	G	4	Ia	7.5	1.70E+05	6.49E+02	4669	1.03	-7.7	-0.62	-8.32	1	0.905882353	0.756862745	3.8566E-08	8.41E-05	2.28E-04	3.9E+02	5.6E+02	1.7E+02
G4Ib	G	4	Ib	3	9.77E+03	1.56E+02	4669	1.03	-4.6	-0.62	-5.22	1	0.905882353	0.756862745	1.1108E-06	1.03E-04	2.80E-04	9.3E+01	1.3E+02	4.1E+01
G4II	G	4	II	2.5	1.29E+03	5.65E+01	4669	1.03	-2.4	-0.62	-3.02	1	0.929411765	0.819607843	1.9484E-05	2.23E-04	6.06E-04	3.4E+01	4.9E+01	1.5E+01
G4III	G	4	III	2	8.91E+01	1.49E+01	4669	1.03	0.5	-0.62	-0.12	1	0.952941176	0.91372549	8.4986E-04	6.29E-04	1.71E-03	8.9E+00	1.3E+01	3.9E+00
G4IV	G	4	IV	1.5	6.20E+00	2.76E+00	5560	0.75	3	-0.23	2.77	1	0.960784314	0.933333333	1.0029E-01	2.31E-03	6.28E-03	2.3E+00	3.4E+00	1.0E+00
G4V	G	4	V	0.9	9.82E-01	1.10E+00	5560	0.75	5	-0.23	4.77	1	0.945098039	0.898039216	9.5047E-01	2.94E-03	7.98E-03	9.3E-01	1.3E+00	4.1E-01
G4VI	G	4	VI	0.8	2.97E-01	6.05E-01	5560	0.75	6.3	-0.23	6.07	1	0.945098039	0.898039216	5.0781E+00	4.57E-03	1.24E-02	5.1E-01	7.4E-01	2.3E-01

G5Ia0	G	5	Ia0	12.5	1.07E+06	1.84E+03	4400	1.13	-9.5	-0.83	-10.33	1	0.901960784	0.717647059	2.8205E-09	5.86E-05	1.59E-04	9.8E+02	1.4E+03	4.3E+02
G5Ia	G	5	Ia	7.8	1.86E+05	7.66E+02	4400	1.13	-7.6	-0.83	-8.43	1	0.901960784	0.717647059	2.4394E-08	7.51E-05	2.04E-04	4.1E+02	5.9E+02	1.8E+02
G5Ib	G	5	Ib	3.2	1.18E+04	1.92E+02	4400	1.13	-4.6	-0.83	-5.43	1	0.901960784	0.717647059	6.3551E-07	9.14E-05	2.48E-04	1.0E+02	1.5E+02	4.5E+01
G5II	G	5	II	2.6	1.55E+03	6.99E+01	4400	1.13	-2.4	-0.83	-3.23	1	0.921568627	0.796078431	1.0701E-05	1.90E-04	5.17E-04	3.7E+01	5.3E+01	1.6E+01
G5III	G	5	III	2	1.18E+02	1.92E+01	4400	1.13	0.4	-0.83	-0.43	1	0.925490196	0.82745098	3.9719E-04	4.88E-04	1.33E-03	1.0E+01	1.5E+01	4.5E+00
G5IV	G	5	IV	1.5	6.38E+00	2.92E+00	5450	0.79	3	-0.26	2.74	1	0.921568627	0.835294118	8.4687E-02	2.19E-03	5.94E-03	2.4E+00	3.4E+00	1.0E+00
G5V	G	5	V	0.9	8.41E-01	1.06E+00	5450	0.79	5.2	-0.26	4.94	1	0.956862745	0.917647059	1.0622E+00	3.05E-03	8.28E-03	8.6E-01	1.2E+00	3.8E-01
G5VI	G	5	VI	0.8	2.54E-01	5.83E-01	5450	0.79	6.5	-0.26	6.24	1	0.956862745	0.917647059	5.6749E+00	4.74E-03	1.29E-02	4.7E-01	6.8E-01	2.1E-01

G6Ia0	G	6	Ia0	12.5	1.12E+06	1.93E+03	4343	1.15	-9.5	-0.88	-10.38	1	0.890196078	0.698039216	2.4441E-09	5.59E-05	1.52E-04	1.0E+03	1.4E+03	4.4E+02
G6Ia	G	6	Ia	7.9	1.95E+05	8.04E+02	4343	1.15	-7.6	-0.88	-8.48	1	0.890196078	0.698039216	2.1367E-08	7.28E-05	1.98E-04	4.2E+02	6.0E+02	1.8E+02
G6Ib	G	6	Ib	3.3	1.23E+04	2.02E+02	4343	1.15	-4.6	-0.88	-5.48	1	0.890196078	0.698039216	5.6278E-07	9.05E-05	2.46E-04	1.0E+02	1.5E+02	4.6E+01
G6II	G	6	II	2.7	1.62E+03	7.33E+01	4343	1.15	-2.4	-0.88	-3.28	1	0.91372549	0.776470588	9.6367E-06	1.91E-04	5.18E-04	3.8E+01	5.5E+01	1.7E+01
G6III	G	6	III	2.1	1.23E+02	2.02E+01	4343	1.15	0.4	-0.88	-0.48	1	0.925490196	0.843137255	3.5813E-04	4.95E-04	1.34E-03	1.0E+01	1.5E+01	4.6E+00
G6IV	G	6	IV	1.5	6.59E+00	3.09E+00	5340	0.82	3	-0.3	2.7	1	0.949019608	0.917647059	7.1465E-02	2.07E-03	5.61E-03	2.4E+00	3.5E+00	1.1E+00
G6V	G	6	V	0.9	7.92E-01	1.07E+00	5340	0.82	5.3	-0.3	5	1	0.956862745	0.921568627	1.0327E+00	3.02E-03	8.20E-03	8.4E-01	1.2E+00	3.7E-01
G6VI	G	6	VI	0.8	2.18E-01	5.62E-01	5340	0.82	6.7	-0.3	6.4	1	0.956862745	0.921568627	6.3351E+00	4.92E-03	1.33E-02	4.4E-01	6.3E-01	1.9E-01

G7Ia0	G	7	Ia0	12.5	1.18E+06	2.03E+03	4286	1.17	-9.5	-0.93	-10.43	1	0.874509804	0.674509804	2.1004E-09	5.32E-05	1.44E-04	1.0E+03	1.5E+03	4.5E+02
G7Ia	G	7	Ia	8	2.05E+05	8.46E+02	4286	1.17	-7.6	-0.93	-8.53	1	0.874509804	0.674509804	1.8572E-08	7.04E-05	1.91E-04	4.3E+02	6.1E+02	1.9E+02
G7Ib	G	7	Ib	3.5	1.29E+04	2.12E+02	4286	1.17	-4.6	-0.93	-5.53	1	0.874509804	0.674509804	5.1634E-07	9.32E-05	2.53E-04	1.1E+02	1.5E+02	4.7E+01
G7II	G	7	II	2.8	1.70E+03	7.71E+01	4286	1.17	-2.4	-0.93	-3.33	1	0.905882353	0.760784314	8.5876E-06	1.90E-04	5.17E-04	3.9E+01	5.6E+01	1.7E+01
G7III	G	7	III	2.2	1.29E+02	2.12E+01	4286	1.17	0.4	-0.93	-0.53	1	0.917647059	0.811764706	3.2456E-04	5.02E-04	1.36E-03	1.1E+01	1.5E+01	4.7E+00
G7IV	G	7	IV	1.5	6.84E+00	3.28E+00	5230	0.85	3	-0.34	2.66	1	0.905882353	0.803921569	5.9751E-02	1.95E-03	5.29E-03	2.5E+00	3.5E+00	1.1E+00
G7V	G	7	V	0.9	6.84E-01	1.04E+00	5230	0.85	5.5	-0.34	5.16	1	0.956862745	0.921568627	1.1247E+00	3.11E-03	8.44E-03	7.8E-01	1.1E+00	3.4E-01
G7VI	G	7	VI	0.7	2.06E-01	5.70E-01	5230	0.85	6.8	-0.34	6.46	1	0.956862745	0.921568627	5.3131E+00	4.06E-03	1.10E-02	4.3E-01	6.2E-01	1.9E-01

